ko_id,ko_name,n_cells,fc_1-2,pval
KO:K02902,large subunit ribosomal protein L28,6536,-0.411983,1.2459553407580807e-25
KO:K04333,"LuxR family transcriptional regulator, csgAB operon transcriptional regulatory protein",2628,-0.4117651,0.03808725640993523
KO:K17870,NADH oxidase (H2O2-forming) [EC:1.6.3.3],4278,-0.41092396,0.00017851556695764267
KO:K12541,"ATP-binding cassette, subfamily C, bacterial LapB",6249,-0.41074276,1.410932250625989e-21
KO:K08724,penicillin-binding protein 2B,3182,-0.4096074,0.007860700656355097
KO:K16045,3beta-hydroxy-Delta5-steroid dehydrogenase / steroid Delta-isomerase [EC:1.1.1.145 5.3.3.1],2767,-0.40943623,0.0034630665423143136
KO:K17816,8-oxo-dGTP diphosphatase / 2-hydroxy-dATP diphosphatase [EC:3.6.1.55 3.6.1.56],2202,-0.40940714,0.001441532209962786
KO:K01721,nitrile hydratase subunit alpha [EC:4.2.1.84],6093,-0.40934134,1.6553677135214158e-28
KO:K02911,large subunit ribosomal protein L32,6532,-0.40923738,6.684418020154506e-25
KO:K02934,large subunit ribosomal protein L6e,1712,-0.40922105,0.23499809572569075
KO:K14964,Set1/Ash2 histone methyltransferase complex subunit ASH2,705,-0.40915394,2.2988336923146225e-06
KO:K11275,histone H1/5,6052,-0.40898275,6.73272818014768e-13
KO:K03470,ribonuclease HII [EC:3.1.26.4],6539,-0.40805435,2.8984257331292983e-18
KO:K00600,glycine hydroxymethyltransferase [EC:2.1.2.1],6539,-0.40763092,5.267052013373126e-25
KO:K11751,5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45],3816,-0.40731943,0.00052805520163572
KO:K17250,"GalNAc5-diNAcBac-PP-undecaprenol beta-1,3-glucosyltransferase [EC:2.4.1.293]",2479,-0.4071951,0.09879028366920754
KO:K06142,outer membrane protein,6530,-0.4070239,1.3076828510538088e-08
KO:K01251,adenosylhomocysteinase [EC:3.3.1.1],6539,-0.40686226,4.168153748691585e-25
KO:K16844,(2R)-3-sulfolactate dehydrogenase (NADP+) [EC:1.1.1.338],5959,-0.4062934,3.1576213424309847e-23
KO:K02682,prepilin peptidase dependent protein D,1279,-0.40591812,0.00503951442029023
KO:K01469,5-oxoprolinase (ATP-hydrolysing) [EC:3.5.2.9],6431,-0.40579367,3.674935425345533e-20
KO:K03357,anaphase-promoting complex subunit 10,1129,-0.40535545,0.006559556332098233
KO:K13338,peroxin-1,1632,-0.40453553,8.428032257918722e-05
KO:K19000,Rho-binding antiterminator,2948,-0.40411806,0.284697754529583
KO:K00765,ATP phosphoribosyltransferase [EC:2.4.2.17],6539,-0.40410423,1.160971165918334e-22
KO:K15872,bile-acid 7alpha-dehydratase [EC:4.2.1.106],1224,-0.40351772,0.00011253710017819054
KO:K01262,Xaa-Pro aminopeptidase [EC:3.4.11.9],6539,-0.403224,1.7761588747811766e-26
KO:K02558,UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase [EC:6.3.2.45],6493,-0.4031086,2.909637675034416e-17
KO:K00615,transketolase [EC:2.2.1.1],6537,-0.40298462,9.059909823868012e-26
KO:K10696,E3 ubiquitin-protein ligase BRE1 [EC:2.3.2.27],1509,-0.40294194,1.000356292223877e-05
KO:K10618,p-cumic aldehyde dehydrogenase,1040,-0.40272856,0.001721517651543371
KO:K01937,CTP synthase [EC:6.3.4.2],6539,-0.40262222,3.688654034317654e-24
KO:K03458,"nucleobase:cation symporter-2, NCS2 family",6410,-0.4020357,1.3205937002271172e-21
KO:K04073,acetaldehyde dehydrogenase [EC:1.2.1.10],6168,-0.40187883,5.57096743853371e-12
KO:K01826,5-carboxymethyl-2-hydroxymuconate isomerase [EC:5.3.3.10],6362,-0.40147257,6.380237280234843e-14
KO:K01633,"7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]",6528,-0.40139008,1.5418148065482382e-22
KO:K01142,exodeoxyribonuclease III [EC:3.1.11.2],6536,-0.40121555,1.281653203324374e-29
KO:K10026,7-carboxy-7-deazaguanine synthase [EC:4.3.99.3],6531,-0.40097952,2.1800868933481363e-19
KO:K11360,transcriptional activator SPT8,1394,-0.40022945,0.016159332780557235
KO:K17080,prohibitin 1,2376,-0.40014577,0.006654911579538268
KO:K02617,phenylacetic acid degradation protein,6119,-0.39954734,4.767608754561417e-12
KO:K01666,4-hydroxy 2-oxovalerate aldolase [EC:4.1.3.39],6437,-0.39931583,1.669297458113987e-22
KO:K08279,carnitine operon protein CaiE,3942,-0.39872062,3.8744001355026734e-05
KO:K00134,glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12],6539,-0.3979683,1.239382215088947e-25
KO:K02500,imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10],6539,-0.39762878,4.904072919725174e-23
KO:K07774,"two-component system, OmpR family, response regulator TctD",6103,-0.3973875,6.6052275891359e-05
KO:K01269,aminopeptidase [EC:3.4.11.-],2921,-0.39710665,0.01626528634733628
KO:K01953,asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4],6537,-0.3969221,1.7026034526453613e-22
KO:K03250,translation initiation factor 3 subunit E,1605,-0.39627934,1.5246307019804816e-07
KO:K01736,chorismate synthase [EC:4.2.3.5],6539,-0.3958969,8.423142794773191e-23
KO:K19672,intraflagellar transport protein 140,1228,-0.39580607,0.02506650239614741
KO:K12890,"splicing factor, arginine/serine-rich 1",819,-0.3957808,2.6524996137917286e-07
KO:K01867,tryptophanyl-tRNA synthetase [EC:6.1.1.2],6539,-0.3957615,5.130159897458443e-22
KO:K15102,"solute carrier family 25 (mitochondrial phosphate transporter), member 3",2272,-0.39568257,0.01350136607795382
KO:K00259,alanine dehydrogenase [EC:1.4.1.1],6536,-0.39522743,4.268076329915626e-19
KO:K00800,3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19],6539,-0.39493942,4.272766588344425e-23
KO:K04837,voltage-gated sodium channel type IV alpha,700,-0.39357185,0.0194784230139688
KO:K06973,uncharacterized protein,6450,-0.39277458,2.6895121494805714e-21
KO:K06937,"7,8-dihydro-6-hydroxymethylpterin dimethyltransferase [EC:2.1.1.-]",6299,-0.39143085,7.527655419466812e-07
KO:K12836,splicing factor U2AF 35 kDa subunit,1484,-0.39124608,1.4630861023267174e-05
KO:K03564,thioredoxin-dependent peroxiredoxin [EC:1.11.1.24],6537,-0.39117527,5.167919448376161e-21
KO:K16964,dimethylsulfide dehydrogenase subunit alpha [EC:1.8.2.4],2135,-0.39063048,0.008412993289593017
KO:K01496,phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19],6536,-0.39060307,2.908083185799515e-23
KO:K03279,"UDP-glucose:(galactosyl)LPS alpha-1,2-glucosyltransferase [EC:2.4.1.58]",930,-0.3904009,0.0006925585892330842
KO:K14439,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1 [EC:3.6.4.12],5071,-0.38934064,0.0015577716967168375
KO:K00602,phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10],6539,-0.3892765,5.416197867745545e-26
KO:K01247,DNA-3-methyladenine glycosylase II [EC:3.2.2.21],6536,-0.38921785,4.698046156289276e-21
KO:K01004,phosphatidylcholine synthase [EC:2.7.8.24],6028,-0.3887596,4.9317506707538e-16
KO:K14416,elongation factor 1 alpha-like protein,1725,-0.38819647,0.00035281623982867964
KO:K01363,cathepsin B [EC:3.4.22.1],2289,-0.38803777,0.8747725465190023
KO:K13507,glycerol-3-phosphate O-acyltransferase / dihydroxyacetone phosphate acyltransferase [EC:2.3.1.15 2.3.1.42],2911,-0.3876996,0.008451273738485456
KO:K06901,adenine/guanine/hypoxanthine permease,6536,-0.38741302,2.6905514116955526e-23
KO:K01890,phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20],6539,-0.38738346,4.117578795364322e-26
KO:K12234,coenzyme F420-0:L-glutamate ligase / coenzyme F420-1:gamma-L-glutamate ligase [EC:6.3.2.31 6.3.2.34],6392,-0.38665867,2.0796721826180316e-25
KO:K16474,intraflagellar transport protein 88,1485,-0.38604212,0.8423358736668322
KO:K19416,modulator of FtsH protease,6334,-0.38588905,6.099223327589981e-08
KO:K03258,translation initiation factor 4B,973,-0.3858161,0.001831807404096078
KO:K12868,pre-mRNA-splicing factor SYF2,1416,-0.38556385,0.01212227054195589
KO:K00013,histidinol dehydrogenase [EC:1.1.1.23],6539,-0.38535976,4.2410009187513595e-24
KO:K00283,glycine dehydrogenase subunit 2 [EC:1.4.4.2],6509,-0.38516998,1.1363854446183367e-14
KO:K15175,parafibromin,1322,-0.38468766,1.2045291334216333e-08
KO:K01164,ribonuclease P/MRP protein subunit POP1 [EC:3.1.26.5],1240,-0.38402367,5.577894587166268e-06
KO:K00757,uridine phosphorylase [EC:2.4.2.3],6467,-0.38357687,1.312157286595381e-11
KO:K03981,thiol:disulfide interchange protein DsbC [EC:5.3.4.1],6362,-0.38352203,9.368384163157573e-14
KO:K03775,FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8],6463,-0.38350105,3.871553489867379e-10
KO:K03523,biotin transport system substrate-specific component,6490,-0.3834753,1.4369253819117575e-16
KO:K05648,"ATP-binding cassette, subfamily A (ABC1), member 5",858,-0.38290358,0.06045315188718881
KO:K16011,mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8],6525,-0.38251925,2.031437686051675e-08
KO:K09788,2-methylaconitate isomerase [EC:5.3.3.-],6420,-0.38245487,3.491424512931842e-16
KO:K08803,death-associated protein kinase [EC:2.7.11.1],1706,-0.3813553,0.00041799765812107763
KO:K12278,MSHA biogenesis protein MshG,5688,-0.3804704,0.004679441435132868
KO:K13307,"dTDP-3-amino-3,6-dideoxy-alpha-D-glucopyranose N,N-dimethyltransferase [EC:2.1.1.235]",2901,-0.3803649,0.0024213815667576332
KO:K00344,NADPH:quinone reductase [EC:1.6.5.5],6523,-0.37971783,1.6803334555657576e-27
KO:K16531,Bardet-Biedl syndrome 4 protein,1192,-0.37940145,0.02805432004978485
KO:K01144,exodeoxyribonuclease V [EC:3.1.11.5],6450,-0.37913895,6.161705358994545e-13
KO:K16876,2-furoate---CoA ligase [EC:6.2.1.31],5380,-0.3791057,0.0008900732930891978
KO:K07708,"two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]",6488,-0.37792158,5.869046947723327e-27
KO:K15296,alpha-soluble NSF attachment protein,1554,-0.37723732,0.00018720737337333767
KO:K01690,phosphogluconate dehydratase [EC:4.2.1.12],6164,-0.3771224,4.740021716190932e-08
KO:K04786,yersiniabactin nonribosomal peptide/polyketide synthase,1691,-0.376503,0.0750656469097568
KO:K19671,WD repeat-containing protein 19,1296,-0.37610984,0.3229727877842442
KO:K04066,primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-],6537,-0.37598038,3.142056983672103e-22
KO:K19678,intraflagellar transport protein 80,1365,-0.37406588,0.7019933148656983
KO:K14749,ethylbenzene dioxygenase subunit beta [EC:1.14.12.-],2403,-0.37378407,0.00030044067623068697
KO:K05916,nitric oxide dioxygenase [EC:1.14.12.17],5904,-0.3734653,0.001542988378239617
KO:K08316,16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171],6535,-0.37335253,4.5822932135887345e-21
KO:K00052,3-isopropylmalate dehydrogenase [EC:1.1.1.85],6539,-0.3730688,1.2547451558514354e-23
KO:K00902,dolichol kinase [EC:2.7.1.108],805,-0.3730271,1.0208769467197739e-05
KO:K02276,cytochrome c oxidase subunit III [EC:7.1.1.9],6442,-0.3719263,1.3288538276013496e-24
KO:K01308,g-D-glutamyl-meso-diaminopimelate peptidase [EC:3.4.19.11],2799,-0.37152243,0.148918219077262
KO:K11096,small nuclear ribonucleoprotein D2,1143,-0.3713541,4.948046017670406e-08
KO:K01703,3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35],6539,-0.3709402,5.630330826380766e-20
KO:K04739,cAMP-dependent protein kinase regulator,5531,-0.36923385,0.003094753758599617
KO:K03392,aminocarboxymuconate-semialdehyde decarboxylase [EC:4.1.1.45],6425,-0.36874294,3.507003430762318e-24
KO:K06950,uncharacterized protein,6457,-0.36804962,2.644448707942024e-10
KO:K17341,hemicentin,801,-0.3676839,0.00381432367342426
KO:K03107,signal recognition particle subunit SRP68,1445,-0.36715817,2.063758736073349e-05
KO:K08309,soluble lytic murein transglycosylase [EC:4.2.2.-],6528,-0.36708832,1.4948173942264884e-17
KO:K11414,NAD+-dependent protein deacetylase sirtuin 4 [EC:2.3.1.286],989,-0.36590242,0.0008472854984939343
KO:K02568,"nitrate reductase (cytochrome), electron transfer subunit",4743,-0.36489743,0.18704731631371918
KO:K18757,la-related protein 1,1650,-0.3645954,0.0024776239247843107
KO:K02884,large subunit ribosomal protein L19,6537,-0.36455536,1.674379161058877e-22
KO:K03678,exosome complex component RRP45,1364,-0.3642106,0.00036538204350389345
KO:K18981,uronate dehydrogenase [EC:1.1.1.203],6233,-0.364192,2.318435421960007e-22
KO:K02217,ferritin [EC:1.16.3.2],6226,-0.36410236,9.44227225780512e-05
KO:K14399,polyribonucleotide 5'-hydroxyl-kinase [EC:2.7.1.78],1575,-0.36406922,8.119999057367162e-05
KO:K03110,fused signal recognition particle receptor,6539,-0.36398125,2.8699348467073063e-21
KO:K13778,geranyl-CoA carboxylase beta subunit [EC:6.4.1.5],5890,-0.3638668,1.067702400916472e-12
KO:K09793,uncharacterized protein,6274,-0.36375237,8.820074166820124e-10
KO:K01561,haloacetate dehalogenase [EC:3.8.1.3],6309,-0.3620677,3.4774901904972944e-20
KO:K14002,DnaJ-related protein SCJ1,1890,-0.36118913,0.8917438189268204
KO:K00609,aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2],6539,-0.3608179,2.6446625766164652e-20
KO:K00783,23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177],6531,-0.3606949,6.738096125240238e-20
KO:K01696,tryptophan synthase beta chain [EC:4.2.1.20],6539,-0.36044407,1.5448063400382705e-23
KO:K00096,glycerol-1-phosphate dehydrogenase [NAD(P)+] [EC:1.1.1.261],6273,-0.36037612,3.1988430076481047e-15
KO:K01207,beta-N-acetylhexosaminidase [EC:3.2.1.52],6539,-0.360353,3.1360100261811422e-25
KO:K06194,lipoprotein NlpD,6349,-0.3601408,2.986005506891795e-08
KO:K11184,catabolite repression HPr-like protein,1773,-0.3597498,0.0318138653552169
KO:K00064,D-threo-aldose 1-dehydrogenase [EC:1.1.1.122],6305,-0.35945702,2.923947557247789e-14
KO:K12262,superoxide oxidase [EC:1.10.3.17],6332,-0.35934782,1.0043674484684705e-07
KO:K00793,riboflavin synthase [EC:2.5.1.9],6539,-0.3588152,2.020771718568088e-18
KO:K10884,ATP-dependent DNA helicase 2 subunit 1,1438,-0.35830832,0.00021737381270449212
KO:K11087,small nuclear ribonucleoprotein D1,1163,-0.35749245,0.00033132798924174307
KO:K03886,menaquinol-cytochrome c reductase iron-sulfur subunit [EC:1.10.2.-],5507,-0.35732448,0.0019339126091150254
KO:K05772,tungstate transport system substrate-binding protein,6469,-0.3567109,1.5682178025762487e-17
KO:K00631,glycerol-3-phosphate O-acyltransferase [EC:2.3.1.15],6399,-0.35633612,1.6124578759809685e-12
KO:K01322,prolyl oligopeptidase [EC:3.4.21.26],6534,-0.35510397,1.5449818928881952e-12
KO:K00265,glutamate synthase (NADPH) large chain [EC:1.4.1.13],6533,-0.3549204,3.83413800991453e-18
KO:K07220,uncharacterized protein,6530,-0.35471535,6.245101186736467e-09
KO:K18678,phytol kinase [EC:2.7.1.182],5410,-0.35467768,0.3130570079870826
KO:K05756,"actin related protein 2/3 complex, subunit 3",1039,-0.35458565,1.6467957484477784e-08
KO:K18231,macrolide transport system ATP-binding/permease protein,2535,-0.35397816,0.0030494083084728002
KO:K00836,diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76],5845,-0.35249174,0.0041630775381293166
KO:K10773,endonuclease III [EC:4.2.99.18],6539,-0.35116196,4.209878138322834e-18
KO:K15171,transcription elongation factor SPT4,746,-0.35079288,0.009671321614108835
KO:K03635,molybdopterin synthase catalytic subunit [EC:2.8.1.12],6534,-0.35053825,6.36674518888267e-19
KO:K16196,eukaryotic translation initiation factor 2-alpha kinase 4 [EC:2.7.11.1],2006,-0.35042024,0.07174755563666076
KO:K12984,"(heptosyl)LPS beta-1,4-glucosyltransferase [EC:2.4.1.-]",5730,-0.35008883,6.707134127458584e-07
KO:K16700,amylovoran biosynthesis glycosyltransferase AmsB [EC:2.4.-.-],660,-0.3497138,0.029541758313356148
KO:K10981,DNA polymerase IV [EC:2.7.7.7],1262,-0.34869766,0.1706398688071824
KO:K10695,E3 ubiquitin-protein ligase RNF1/2 [EC:2.3.2.27],669,-0.3480234,0.0010474959846402483
KO:K00024,malate dehydrogenase [EC:1.1.1.37],6537,-0.34784317,6.426917356889176e-17
KO:K09640,transmembrane protease serine 9 [EC:3.4.21.-],1495,-0.34661198,0.0031438515489816306
KO:K04345,protein kinase A [EC:2.7.11.11],2503,-0.34642693,0.007716305240068285
KO:K10085,"ER degradation enhancer, mannosidase alpha-like 2",4538,-0.34585047,0.20955741289249286
KO:K14590,cap2 methyltransferase [EC:2.1.1.296],863,-0.34561348,0.14701812809383383
KO:K03023,DNA-directed RNA polymerase III subunit RPC3,1129,-0.3454857,0.00010464417407778327
KO:K14753,guanine nucleotide-binding protein subunit beta-2-like 1 protein,2073,-0.34497833,0.7186362261500947
KO:K01668,tyrosine phenol-lyase [EC:4.1.99.2],5007,-0.34407365,0.05932229720645786
KO:K00479,glycine betaine catabolism A,6119,-0.3439865,5.8823671981849335e-15
KO:K16838,urate oxidase / 2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase [EC:1.7.3.3 4.1.1.97],1301,-0.34335804,0.008605957930017291
KO:K19476,vacuolar protein sorting-associated protein IST1,1221,-0.34333372,0.013798002145493088
KO:K03504,DNA polymerase delta subunit 3,669,-0.3421812,0.0004924444998727519
KO:K17601,WD repeat-containing protein 81,762,-0.34143734,0.001223070375170529
KO:K15363,fanconi-associated nuclease 1 [EC:3.1.21.- 3.1.4.1],1393,-0.3408842,0.0024424898897233024
KO:K14558,periodic tryptophan protein 2,2248,-0.3408544,0.21660951181568255
KO:K07546,E-phenylitaconyl-CoA hydratase [EC:4.2.1.-],5241,-0.34073466,7.720669478444654e-07
KO:K14170,chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51],6524,-0.34032297,6.10947736778284e-15
KO:K03313,"Na+:H+ antiporter, NhaA family",6470,-0.34030104,3.2626172347829917e-15
KO:K05550,"benzoate/toluate 1,2-dioxygenase subunit beta [EC:1.14.12.10 1.14.12.-]",5340,-0.3399397,0.10040649765117612
KO:K06857,tungstate transport system ATP-binding protein [EC:7.3.2.6],6399,-0.3392868,5.0495362724996993e-23
KO:K00884,N-acetylglucosamine kinase [EC:2.7.1.59],5706,-0.33927667,0.00037285850256009857
KO:K02146,V-type H+-transporting ATPase subunit d,1909,-0.3390658,0.4592157964863348
KO:K19592,"MerR family transcriptional regulator, gold-responsive activator of gol and ges genes",3129,-0.3390031,0.7131115952375835
KO:K04771,serine protease Do [EC:3.4.21.107],6536,-0.33830452,4.593409498204354e-19
KO:K07047,N-substituted formamide deformylase [EC:3.5.1.91],6536,-0.33825684,2.2751154471630747e-21
KO:K01409,N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234],6538,-0.3381443,1.0749688788956453e-17
KO:K06942,ribosome-binding ATPase,6539,-0.33782005,1.3068691444936894e-19
KO:K17716,UDP-glucose 4-epimerase [EC:5.1.3.2],6372,-0.3377123,2.839033731921054e-13
KO:K01089,imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 3.1.3.15],6321,-0.3370571,1.257620457818913e-10
KO:K16540,5-azacytidine-induced protein 1,826,-0.33644772,0.00011805794567910608
KO:K05499,"LacI family transcriptional regulator, repressor for deo operon, udp, cdd, tsx, nupC, and nupG",6295,-0.33606815,1.714404038225985e-06
KO:K01011,thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2],6535,-0.33601284,9.473552070452478e-20
KO:K07146,UPF0176 protein,6211,-0.3359909,6.757286934348603e-16
KO:K03149,thiazole synthase [EC:2.8.1.10],6523,-0.33468294,3.2292757433686917e-18
KO:K08959,"casein kinase 1, delta [EC:2.7.11.1]",1148,-0.33446932,0.16772441023591256
KO:K00053,ketol-acid reductoisomerase [EC:1.1.1.86],6539,-0.3344326,7.409140579031578e-17
KO:K03522,electron transfer flavoprotein alpha subunit,6537,-0.33397388,1.71133260319487e-15
KO:K01903,succinyl-CoA synthetase beta subunit [EC:6.2.1.5],6536,-0.33393288,7.831666335842437e-18
KO:K00239,"succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]",6537,-0.33353615,2.543357463891966e-15
KO:K01523,phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31],6518,-0.33325624,2.866738327730182e-17
KO:K09503,DnaJ homolog subfamily A member 2,3656,-0.33132696,0.0017761082876885687
KO:K11909,type VI secretion system protein VasI,2358,-0.33110905,0.07032519823402114
KO:K02227,adenosylcobinamide-phosphate synthase [EC:6.3.1.10],6539,-0.33096457,2.8899537622586602e-05
KO:K00520,mercuric reductase [EC:1.16.1.1],5453,-0.33012283,0.8950955223166962
KO:K00571,site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72],6537,-0.33001423,7.045344778530177e-13
KO:K10899,ATP-dependent DNA helicase Q1 [EC:3.6.4.12],1163,-0.32990527,0.009770199838445976
KO:K06758,L1 cell adhesion molecule like protein,4354,-0.3290906,0.00015124814882510717
KO:K01885,glutamyl-tRNA synthetase [EC:6.1.1.17],6537,-0.32893372,2.1731941992906696e-16
KO:K13726,metallopeptidase MepB [EC:3.4.24.-],1597,-0.328557,0.12156224595632008
KO:K01782,3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3],6469,-0.32841015,1.8628189931194958e-20
KO:K02728,20S proteasome subunit alpha 3 [EC:3.4.25.1],1781,-0.32809448,0.03371468062742389
KO:K00963,UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9],6539,-0.3274126,1.0092521410993317e-21
KO:K14389,"solute carrier family 5 (sodium/glucose cotransporter), member 9",815,-0.3267269,0.00011186437459425131
KO:K02967,small subunit ribosomal protein S2,6539,-0.3258524,9.50439752600409e-16
KO:K13543,uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75],4675,-0.32581568,0.0007057263318637373
KO:K06188,aquaporin Z,6465,-0.32554483,0.003921426167312704
KO:K07304,peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11],6519,-0.32452202,2.9780911141008084e-19
KO:K03217,YidC/Oxa1 family membrane protein insertase,6538,-0.32413387,6.716455850328573e-17
KO:K01838,beta-phosphoglucomutase [EC:5.4.2.6],6406,-0.32408142,4.2192037519579425e-06
KO:K01620,threonine aldolase [EC:4.1.2.48],6539,-0.32389832,4.785148289611863e-13
KO:K06186,outer membrane protein assembly factor BamE,5970,-0.32379293,5.355177979252522e-13
KO:K12240,pyochelin synthetase,4315,-0.3237002,0.13327372747003602
KO:K13279,peroxiredoxin 1 [EC:1.11.1.24],1132,-0.3233633,0.0020212168430131204
KO:K01895,acetyl-CoA synthetase [EC:6.2.1.1],6538,-0.3222084,2.9339626411859967e-15
KO:K19266,lactaldehyde dehydrogenase [EC:1.2.1.22],2403,-0.32203865,0.0036142876526566734
KO:K00858,NAD+ kinase [EC:2.7.1.23],6539,-0.32181835,7.889876321865686e-17
KO:K00560,thymidylate synthase [EC:2.1.1.45],6539,-0.3204236,1.8994627701892717e-16
KO:K12820,pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15/PRP43 [EC:3.6.4.13],2858,-0.32017285,0.013156262912218103
KO:K12191,charged multivesicular body protein 2A,1603,-0.31975532,0.0019414743011989183
KO:K02042,phosphonate transport system permease protein,6519,-0.31938982,6.7126776976995314e-09
KO:K03013,"DNA-directed RNA polymerases I, II, and III subunit RPABC1",2933,-0.3193385,0.19737111292641307
KO:K03170,reverse gyrase [EC:5.6.2.2 3.6.4.12],771,-0.31890583,0.39848415192482345
KO:K00680,uncharacterized N-acetyltransferase [EC:2.3.1.-],6532,-0.31807137,2.8883194117975553e-11
KO:K01663,imidazole glycerol-phosphate synthase [EC:4.3.2.10],4519,-0.3171578,0.4844646499323194
KO:K01942,biotin---protein ligase [EC:6.3.4.9 6.3.4.10 6.3.4.11 6.3.4.15],1863,-0.31711173,0.4775570025134992
KO:K07549,benzoylsuccinyl-CoA thiolase BbsA subunit [EC:2.3.1.-],1371,-0.31697893,0.1372435405245312
KO:K01704,3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35],6539,-0.31687737,7.964108830295099e-16
KO:K10576,ubiquitin-conjugating enzyme E2 H [EC:2.3.2.23],1297,-0.31674004,0.09615821799176434
KO:K00658,2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61],6531,-0.31672955,4.956453091573974e-11
KO:K03704,cold shock protein,6538,-0.31666183,4.280066239999833e-15
KO:K13012,O-antigen biosynthesis protein WbqP,5800,-0.31579638,8.713903054946795e-10
KO:K05919,superoxide reductase [EC:1.15.1.2],4208,-0.31578493,0.04054290237204499
KO:K04518,prephenate dehydratase [EC:4.2.1.51],6538,-0.3154769,1.6170150566820724e-16
KO:K00941,hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7],6539,-0.31516218,3.283707928105764e-14
KO:K07112,uncharacterized protein,6536,-0.31480885,6.5244762615969e-16
KO:K14851,ribosomal RNA-processing protein 17,785,-0.31458855,3.665684993612565e-06
KO:K09989,uncharacterized protein,6487,-0.31445503,4.7262467489445474e-23
KO:K04752,nitrogen regulatory protein P-II 2,6461,-0.31378746,6.446013400370338e-11
KO:K10943,"two-component system, response regulator FlrC",6431,-0.31339645,9.604126729652495e-11
KO:K02275,cytochrome c oxidase subunit II [EC:7.1.1.9],6476,-0.31101513,3.982064037340335e-20
KO:K06217,phosphate starvation-inducible protein PhoH and related proteins,6536,-0.31051064,1.632281404547192e-18
KO:K13830,pentafunctional AROM polypeptide [EC:4.2.3.4 4.2.1.10 1.1.1.25 2.7.1.71 2.5.1.19],2362,-0.30976653,0.05169353114264059
KO:K09740,uncharacterized protein,6178,-0.3094678,1.938136400590898e-10
KO:K15850,"two-component system, autoinducer 1 sensor kinase/phosphatase LuxN [EC:2.7.13.3 3.1.3.-]",1187,-0.30870628,0.06749206021220067
KO:K00796,dihydropteroate synthase [EC:2.5.1.15],6539,-0.30852222,4.363669913885668e-15
KO:K17922,sorting nexin-8,1183,-0.3078246,0.011065478488248964
KO:K16781,tetratricopeptide repeat protein 8,1126,-0.30781412,0.1320231264085366
KO:K01941,urea carboxylase [EC:6.3.4.6],6340,-0.30760193,1.9673152419853442e-08
KO:K14758,casein kinase I homolog HRR25 [EC:2.7.11.1],2405,-0.30754417,0.9859196320908356
KO:K00380,sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2],6396,-0.30742025,7.5298896063147256e-06
KO:K02294,beta-carotene hydroxylase [EC:1.14.13.-],4864,-0.30735445,5.540226880349907e-15
